player_id,season,player_name,team,position,position_group,race,race_source,confidence,notes
00-0035140,2019,Mecole Hardman,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0026986,2019,Michael Crabtree,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0029638,2019,Michael Floyd,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0034764,2019,Michael Gallup,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0032765,2019,Michael Thomas,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0035374,2019,Michael Walker,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0031408,2019,Mike Evans,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0033114,2019,Mike Thomas,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0033536,2019,Mike Williams,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0035703,2019,Miles Boykin,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0029632,2019,Mohamed Sanu,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0035624,2019,N'Keal Harry,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0031549,2019,Nelson Agholor,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0035353,2019,Nick Easley,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0029848,2019,Nick Williams,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0033591,2019,Noah Brown,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0035621,2019,Nsimba Webster,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0035730,2019,Nyqwan Murray,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0031235,2019,Odell Beckham,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0035208,2019,Olamide Zaccheaus,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0035376,2019,Papi White,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0035639,2019,Parris Campbell,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0031257,2019,Paul Richardson,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0035022,2019,Penny Hart,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0033111,2019,Pharoh Cooper,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0032208,2019,Phillip Dorsett,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0035350,2019,Preston Williams,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0034206,2019,Quadree Henderson,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0033366,2019,Quincy Adeboyejo,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0031023,2019,Quincy Enunwa,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0028002,2019,Randall Cobb,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0035366,2019,Raphael Leonard,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0030187,2019,Rashad Ross,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0034034,2019,Rashard Davis,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0032977,2019,Rashard Higgins,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0034407,2019,Ray-Ray McCloud,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0033092,2019,Reece Horn,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0033815,2019,Reggie Davis,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0035019,2019,Reggie White Jr.,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0033079,2019,Ricardo Louis,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0034286,2019,Richie James,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0034660,2019,Rico Gafford,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0035590,2019,Riley Ridley,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0029580,2019,Rishard Matthews,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0034054,2019,River Cracraft,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0032688,2019,Robby Anderson,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0033530,2019,Robert Davis,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0034510,2019,Robert Foster,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0030431,2019,Robert Woods,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0032659,2019,Roger Lewis,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0034411,2019,Russell Gage,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0030147,2019,Russell Shepard,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0034965,2019,Ryan Davis,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0031068,2019,Ryan Grant,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0033562,2019,Ryan Switzer,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0034170,2019,Saeed Blacknall,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0031325,2019,Sammy Watkins,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0035298,2019,Scott Miller,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0035114,2019,Sean Modster,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0031166,2019,Seth Roberts,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0035194,2019,Shawn Bane,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0035035,2019,Shawn Poindexter,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0033573,2019,Shelton Gibson,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0034068,2019,Simmie Cobbs,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0035587,2019,Spencer Schnell,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0035399,2019,Stanley Morgan,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0031588,2019,Stefon Diggs,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0035460,2019,Stephen Louis,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0032385,2019,Sterling Shepard,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0034087,2019,Steve Ishmael,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0034072,2019,Steven Dunbar,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0034081,2019,Steven Mitchell,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0034928,2019,Steven Sims,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0031189,2019,T.J. Jones,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0034927,2019,T.J. Rahming,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0029608,2019,T.Y. Hilton,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0032778,2019,Tajae Sharpe,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0033633,2019,Tanner Gentry,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0032475,2019,Tanner McEvoy,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0033373,2019,Taquan Mizzell,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0030525,2019,Tavon Austin,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0031228,2019,Taylor Gabriel,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0033911,2019,Taywan Taylor,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0025396,2019,Ted Ginn,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0034647,2019,Teo Redding,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0028825,2019,Terrelle Pryor,JAX,WR,WR,White,https://en.wikipedia.org/wiki/Terrelle_Pryor,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035313,2019,Terry Godwin,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0035659,2019,Terry McLaurin,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0035097,2019,Terry Wright,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0032728,2019,Tevin Jones,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0035074,2019,Thomas Ives,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0033375,2019,Tim Patrick,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0033379,2019,Tim White,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0035544,2019,Tom Kennedy,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0032881,2019,Tommylee Lewis,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0027996,2019,Torrey Smith,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0033517,2019,Travin Dural,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0029269,2019,Travis Benjamin,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0035592,2019,Travis Fulgham,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0032123,2019,Tre McBride,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0034765,2019,Tre'Quan Smith,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0034278,2019,Tremon Smith,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0034487,2019,Trent Sherfield,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0033292,2019,Trent Taylor,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0035341,2019,Trenton Irwin,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0035438,2019,Trevion Thompson,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0032423,2019,Trevor Davis,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0033259,2019,Trey Griffey,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0034339,2019,Trey Quinn,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0034930,2019,Trinity Benson,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0033009,2019,Tyler Boyd,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0032211,2019,Tyler Lockett,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0035361,2019,Tyre Brady,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0033040,2019,Tyreek Hill,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0032160,2019,Tyrell Williams,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0035457,2019,Tyron Johnson,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0035548,2019,Ventell Bryant,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0033306,2019,Victor Bolden,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0032188,2019,Vince Mayle,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0034631,2019,Vyncint Smith,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0033127,2019,Will Fuller,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0030663,2019,Willie Snead,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0033251,2019,Zach Pascal,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0033891,2019,Zay Jones,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0030228,2020,A.J. Bouye,DEN,DB,DB,Other/Unknown,Not classified,Low,
00-0036114,2020,A.J. Green,CLE,DB,DB,Other/Unknown,Not classified,Low,
00-0034594,2020,A.J. Moore,HOU,DB,DB,Other/Unknown,Not classified,Low,
00-0036285,2020,A.J. Terrell,ATL,DB,DB,Other/Unknown,Not classified,Low,
00-0031259,2020,Aaron Colvin,WAS,DB,DB,Other/Unknown,Not classified,Low,
00-0034840,2020,Adonis Alexander,LA,DB,DB,Other/Unknown,Not classified,Low,
00-0033878,2020,Adoree' Jackson,TEN,DB,DB,Other/Unknown,Not classified,Low,
00-0031584,2020,Adrian Amos,GB,DB,DB,Other/Unknown,Not classified,Low,
00-0033302,2020,Adrian Colbert,NYG,DB,DB,Other/Unknown,Not classified,Low,
00-0031404,2020,Adrian Phillips,NE,DB,DB,Other/Unknown,Not classified,Low,
00-0033783,2020,Ahkello Witherspoon,SF,DB,DB,Other/Unknown,Not classified,Low,
00-0031630,2020,Akeem King,MIA,DB,DB,Other/Unknown,Not classified,Low,
00-0035634,2020,Alex Brown,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0035188,2020,Alexander Myres,DET,DB,DB,Other/Unknown,Not classified,Low,
00-0034948,2020,Alijah Holder,DEN,DB,DB,Other/Unknown,Not classified,Low,
00-0036380,2020,Alohi Gilman,LAC,DB,DB,Other/Unknown,Not classified,Low,
00-0035632,2020,Amani Hooker,TEN,DB,DB,Other/Unknown,Not classified,Low,
00-0035270,2020,Amani Oruwariye,DET,DB,DB,Other/Unknown,Not classified,Low,
00-0035871,2020,Amari Henderson,JAX,DB,DB,Other/Unknown,Not classified,Low,
00-0036375,2020,Amik Robertson,LV,DB,DB,Other/Unknown,Not classified,Low,
00-0034623,2020,Andre Chachere,IND,DB,DB,Other/Unknown,Not classified,Low,
00-0032637,2020,Andrew Adams,TB,DB,DB,Other/Unknown,Not classified,Low,
00-0027914,2020,Andrew Sendejo,CLE,DB,DB,Other/Unknown,Not classified,Low,
00-0035378,2020,Andrew Wingard,JAX,DB,DB,Other/Unknown,Not classified,Low,
00-0034265,2020,Anthony Averett,BAL,DB,DB,Other/Unknown,Not classified,Low,
00-0033047,2020,Anthony Brown,DAL,DB,DB,Other/Unknown,Not classified,Low,
00-0035393,2020,Anthony Chesley,HOU,DB,DB,Other/Unknown,Not classified,Low,
00-0033440,2020,Anthony Cioffi,LV,DB,DB,Other/Unknown,Not classified,Low,
00-0031799,2020,Anthony Harris,MIN,DB,DB,Other/Unknown,Not classified,Low,
00-0027539,2020,Anthony Levine,BAL,DB,DB,Other/Unknown,Not classified,Low,
00-0024421,2020,Antoine Bethea,NYG,DB,DB,Other/Unknown,Not classified,Low,
00-0036346,2020,Antoine Brooks,PIT,DB,DB,Other/Unknown,Not classified,Low,
00-0036411,2020,Antoine Winfield,TB,DB,DB,Other/Unknown,Not classified,Low,
00-0032933,2020,Antonio Hamilton,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0026160,2020,Aqib Talib,MIA,DB,DB,Other/Unknown,Not classified,Low,
00-0034680,2020,Armani Watts,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0033503,2020,Arthur Maulet,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0033103,2020,Artie Burns,CHI,DB,DB,Other/Unknown,Not classified,Low,
00-0036329,2020,Ashtyn Davis,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0034377,2020,Avonte Maddox,PHI,DB,DB,Other/Unknown,Not classified,Low,
00-0030403,2020,B.W. Webb,CIN,DB,DB,Other/Unknown,Not classified,Low,
00-0031052,2020,Bashaud Breeland,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0031188,2020,Bennett Jackson,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0032793,2020,Blake Countess,PHI,DB,DB,Other/Unknown,Not classified,Low,
00-0035294,2020,Blessuan Austin,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0030541,2020,Blidi Wreh-Wilson,ATL,DB,DB,Other/Unknown,Not classified,Low,
00-0031587,2020,Bobby McCain,MIA,DB,DB,Other/Unknown,Not classified,Low,
00-0036011,2020,Bobby Price,DET,DB,DB,Other/Unknown,Not classified,Low,
00-0030161,2020,Bradley McDougald,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0031372,2020,Bradley Roby,HOU,DB,DB,Other/Unknown,Not classified,Low,
00-0026280,2020,Brandon Carr,DAL,DB,DB,Other/Unknown,Not classified,Low,
00-0034545,2020,Brandon Facyson,LAC,DB,DB,Other/Unknown,Not classified,Low,
00-0036221,2020,Brandon Jones,MIA,DB,DB,Other/Unknown,Not classified,Low,
00-0035375,2020,Brandon Rusnak,JAX,DB,DB,Other/Unknown,Not classified,Low,
00-0032769,2020,Brandon Williams,HOU,DB,DB,Other/Unknown,Not classified,Low,
00-0033791,2020,Brandon Wilson,CIN,DB,DB,Other/Unknown,Not classified,Low,
00-0033435,2020,Breon Borders,TEN,DB,DB,Other/Unknown,Not classified,Low,
00-0033467,2020,Brian Allen,CLE,DB,DB,Other/Unknown,Not classified,Low,
00-0036353,2020,Brian Cole,MIA,DB,DB,Other/Unknown,Not classified,Low,
00-0032596,2020,Brian Poole,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0032517,2020,Briean Boddy-Calhoun,SF,DB,DB,Other/Unknown,Not classified,Low,
00-0031904,2020,Bryce Callahan,DEN,DB,DB,Other/Unknown,Not classified,Low,
00-0036241,2020,Bryce Hall,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0030020,2020,Brynden Trawick,BAL,DB,DB,Other/Unknown,Not classified,Low,
00-0033890,2020,Budda Baker,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0028075,2020,Buster Skrine,CHI,DB,DB,Other/Unknown,Not classified,Low,
00-0032239,2020,Byron Jones,MIA,DB,DB,Other/Unknown,Not classified,Low,
00-0035236,2020,Byron Murphy,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0031357,2020,C.J. Goodwin,DAL,DB,DB,Other/Unknown,Not classified,Low,
00-0036281,2020,C.J. Henderson,JAX,DB,DB,Other/Unknown,Not classified,Low,
00-0035327,2020,C.J. Moore,DET,DB,DB,Other/Unknown,Not classified,Low,
00-0034526,2020,C.J. Reavis,ATL,DB,DB,Other/Unknown,Not classified,Low,
00-0036330,2020,Cameron Dantzler,MIN,DB,DB,Other/Unknown,Not classified,Low,
00-0035357,2020,Cameron Lewis,BUF,DB,DB,Other/Unknown,Not classified,Low,
00-0033930,2020,Cameron Sutton,PIT,DB,DB,Other/Unknown,Not classified,Low,
00-0034778,2020,Carlton Davis,TB,DB,DB,Other/Unknown,Not classified,Low,
00-0029261,2020,Casey Hayward,LAC,DB,DB,Other/Unknown,Not classified,Low,
00-0034468,2020,Chandon Sullivan,GB,DB,DB,Other/Unknown,Not classified,Low,
00-0032560,2020,Charles Washington,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0034573,2020,Charvarius Ward,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0035253,2020,Chauncey Gardner-Johnson,NO,DB,DB,Other/Unknown,Not classified,Low,
00-0033548,2020,Chidobe Awuzie,DAL,DB,DB,Other/Unknown,Not classified,Low,
00-0029747,2020,Chris Banjo,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0036316,2020,Chris Claybrooks,JAX,DB,DB,Other/Unknown,Not classified,Low,
00-0034085,2020,Chris Cooper,DEN,DB,DB,Other/Unknown,Not classified,Low,
00-0033022,2020,Chris Edwards,SF,DB,DB,Other/Unknown,Not classified,Low,
00-0028224,2020,Chris Harris,LAC,DB,DB,Other/Unknown,Not classified,Low,
00-0036240,2020,Chris Jackson,TEN,DB,DB,Other/Unknown,Not classified,Low,
00-0034641,2020,Chris Jones,MIN,DB,DB,Other/Unknown,Not classified,Low,
00-0034145,2020,Chris Lammons,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0036060,2020,Chris Miller,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0032353,2020,Chris Milton,TEN,DB,DB,Other/Unknown,Not classified,Low,
00-0035422,2020,Chris Westry,DAL,DB,DB,Other/Unknown,Not classified,Low,
00-0036405,2020,Chris Williamson,ATL,DB,DB,Other/Unknown,Not classified,Low,
00-0035810,2020,Christian Angulo,SF,DB,DB,Other/Unknown,Not classified,Low,
00-0033294,2020,Chuck Clark,BAL,DB,DB,Other/Unknown,Not classified,Low,
00-0032807,2020,Clayton Fejedelem,MIA,DB,DB,Other/Unknown,Not classified,Low,
00-0031571,2020,Clayton Geathers,IND,DB,DB,Other/Unknown,Not classified,Low,
00-0029764,2020,Cody Davis,NE,DB,DB,Other/Unknown,Not classified,Low,
00-0033410,2020,Cole Luke,WAS,DB,DB,Other/Unknown,Not classified,Low,
00-0028128,2020,Colin Jones,CAR,DB,DB,Other/Unknown,Not classified,Low,
00-0033462,2020,Cordrea Tankersley,MIN,DB,DB,Other/Unknown,Not classified,Low,
00-0035633,2020,Corey Ballentine,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0033289,2020,Corn Elder,CAR,DB,DB,Other/Unknown,Not classified,Low,
00-0034792,2020,Cornell Armstrong,HOU,DB,DB,Other/Unknown,Not classified,Low,
00-0029529,2020,Coty Sensabaugh,WAS,DB,DB,Other/Unknown,Not classified,Low,
00-0034310,2020,Craig James,PHI,DB,DB,Other/Unknown,Not classified,Low,
00-0032581,2020,Cre'von LeBlanc,PHI,DB,DB,Other/Unknown,Not classified,Low,
00-0032042,2020,Curtis Riley,MIN,DB,DB,Other/Unknown,Not classified,Low,
00-0032390,2020,Cyrus Jones,DEN,DB,DB,Other/Unknown,Not classified,Low,
00-0034966,2020,D'Angelo Ross,NE,DB,DB,Other/Unknown,Not classified,Low,
00-0035586,2020,D'Cota Dixon,TB,DB,DB,Other/Unknown,Not classified,Low,
00-0030572,2020,D.J. Hayden,JAX,DB,DB,Other/Unknown,Not classified,Low,
00-0033390,2020,D.J. Killings,LV,DB,DB,Other/Unknown,Not classified,Low,
00-0034384,2020,D.J. Reed,SEA,DB,DB,Other/Unknown,Not classified,Low,
00-0030566,2020,D.J. Swearinger,NO,DB,DB,Other/Unknown,Not classified,Low,
00-0032788,2020,D.J. White,LV,DB,DB,Other/Unknown,Not classified,Low,
00-0033710,2020,DaShaun Amos,GB,DB,DB,Other/Unknown,Not classified,Low,
00-0034726,2020,Dallin Leavitt,LV,DB,DB,Other/Unknown,Not classified,Low,
00-0032251,2020,Damarious Randall,SEA,DB,DB,Other/Unknown,Not classified,Low,
00-0036359,2020,Damon Arnette,LV,DB,DB,Other/Unknown,Not classified,Low,
00-0033512,2020,Damontae Kazee,ATL,DB,DB,Other/Unknown,Not classified,Low,
00-0034389,2020,Dane Cruikshank,TEN,DB,DB,Other/Unknown,Not classified,Low,
00-0036166,2020,Dane Jackson,BUF,DB,DB,Other/Unknown,Not classified,Low,
00-0030665,2020,Daniel Sorensen,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0036306,2020,Daniel Thomas,JAX,DB,DB,Other/Unknown,Not classified,Low,
00-0034071,2020,Danny Johnson,WAS,DB,DB,Other/Unknown,Not classified,Low,
00-0027256,2020,Darian Stewart,TB,DB,DB,Other/Unknown,Not classified,Low,
00-0033083,2020,Darian Thompson,DAL,DB,DB,Other/Unknown,Not classified,Low,
00-0034203,2020,Darious Williams,LA,DB,DB,Other/Unknown,Not classified,Low,
00-0034683,2020,Darius Phillips,CIN,DB,DB,Other/Unknown,Not classified,Low,
00-0030062,2020,Darius Slay,PHI,DB,DB,Other/Unknown,Not classified,Low,
00-0036394,2020,Darnay Holmes,NYG,DB,DB,Other/Unknown,Not classified,Low,
00-0034968,2020,Darnell Savage,GB,DB,DB,Other/Unknown,Not classified,Low,
00-0031380,2020,Darqueze Dennard,ATL,DB,DB,Other/Unknown,Not classified,Low,
00-0031628,2020,Darryl Roberts,DET,DB,DB,Other/Unknown,Not classified,Low,
00-0032891,2020,Daryl Worley,LV,DB,DB,Other/Unknown,Not classified,Low,
00-0035665,2020,David Long,LA,DB,DB,Other/Unknown,Not classified,Low,
00-0034388,2020,Davontae Harris,BAL,DB,DB,Other/Unknown,Not classified,Low,
00-0035945,2020,Dayan Lake,NE,DB,DB,Other/Unknown,Not classified,Low,
00-0031991,2020,De'Vante Bausby,DEN,DB,DB,Other/Unknown,Not classified,Low,
00-0032790,2020,DeAndre Houston-Carson,CHI,DB,DB,Other/Unknown,Not classified,Low,
00-0035801,2020,DeMarkus Acy,SEA,DB,DB,Other/Unknown,Not classified,Low,
00-0034277,2020,DeShon Elliott,BAL,DB,DB,Other/Unknown,Not classified,Low,
00-0031870,2020,Dean Marlowe,BUF,DB,DB,Other/Unknown,Not classified,Low,
00-0035684,2020,Deandre Baker,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0033222,2020,Deante Burton,DAL,DB,DB,Other/Unknown,Not classified,Low,
00-0034481,2020,Deatrick Nichols,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0035990,2020,Debione Renfro,SEA,DB,DB,Other/Unknown,Not classified,Low,
00-0033779,2020,Dee Virgin,NE,DB,DB,Other/Unknown,Not classified,Low,
00-0035532,2020,Deionte Thompson,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0033931,2020,Delano Hill,SEA,DB,DB,Other/Unknown,Not classified,Low,
00-0035774,2020,Delrick Abrams,ATL,DB,DB,Other/Unknown,Not classified,Low,
00-0035020,2020,Demetrius Flannigan-Fowles,SF,DB,DB,Other/Unknown,Not classified,Low,
00-0034856,2020,Denzel Ward,CLE,DB,DB,Other/Unknown,Not classified,Low,
00-0032774,2020,Deon Bush,CHI,DB,DB,Other/Unknown,Not classified,Low,
00-0035095,2020,Derrek Thomas,CAR,DB,DB,Other/Unknown,Not classified,Low,
00-0034790,2020,Derwin James,LAC,DB,DB,Other/Unknown,Not classified,Low,
00-0031844,2020,Deshazor Everett,WAS,DB,DB,Other/Unknown,Not classified,Low,
00-0033566,2020,Desmond King,TEN,DB,DB,Other/Unknown,Not classified,Low,
00-0030562,2020,Desmond Trufant,DET,DB,DB,Other/Unknown,Not classified,Low,
00-0027647,2020,Devin McCourty,NE,DB,DB,Other/Unknown,Not classified,Low,
00-0026156,2020,Dominique Rodgers-Cromartie,WAS,DB,DB,Other/Unknown,Not classified,Low,
00-0035855,2020,Donald Rutledge,IND,DB,DB,Other/Unknown,Not classified,Low,
00-0034998,2020,Donnie Lewis,CIN,DB,DB,Other/Unknown,Not classified,Low,
00-0034562,2020,Donovan Olumba,CLE,DB,DB,Other/Unknown,Not classified,Low,
00-0035301,2020,Donovan Wilson,DAL,DB,DB,Other/Unknown,Not classified,Low,
00-0031061,2020,Dontae Johnson,SF,DB,DB,Other/Unknown,Not classified,Low,
00-0032641,2020,Donte Deayon,LA,DB,DB,Other/Unknown,Not classified,Low,
